text_length,compression_ratio,runs_index,serial_index,bit_transition_frequency,fourier_transform_mean,fourier_transform_std,fourier_transform_peak,fourier_transform_energy,wavelet_transform_energy,perplexity,markov_chain_mean,markov_chain_std,character_pair_frequency_mean,character_pair_frequency_std,vowel_to_consonant_ratio,uppercase_to_lowercase_ratio,longest_run_of_identical_bytes,entropy_of_fft_components,algorithm
140,1.0142857142857142,133,137,615,335.2437726668759,947.0932440304281,11400.0,141312360.0,966153.0,1.0536656405543072,0.0174412639786601,0.09759437976378899,1.0145985401459854,0.1199392461690145,0.17045454545454544,1.0196078431372548,3,4.195617961571333,Blowfish
152,0.993421052631579,146,146,705,321.6281020009998,1007.0781320251348,12601.0,169882952.00000003,1081309.5,1.0515170178659254,0.01639344262295082,0.09318502184608615,1.0342465753424657,0.18186189105961306,0.14285714285714285,1.4,2,4.187970890226493,AES
140,1.0,135,137,641,334.4258492263093,996.8351676025791,12007.0,154772940.0,1065347.5,1.0536656405543072,0.017777423469387755,0.09831460484129803,1.0145985401459854,0.11993924616901451,0.29069767441860467,0.9137931034482759,2,4.1505000258027955,DES
140,1.0214285714285714,137,138,661,308.4455679882459,975.0463227910806,11724.0,146419560.0,1014289.0,1.0531074682472206,0.016805515656420567,0.09501388741300326,1.0072463768115942,0.08481666601970744,0.3068181818181818,1.2549019607843137,2,4.07768359755633,Blowfish
152,0.9868421052631579,150,148,699,333.5077792518376,1021.8138583805309,12789.0,175610312.0,1113512.5,1.050551140665006,0.017241379310344827,0.09088276862226495,1.0202702702702702,0.1409233352338798,0.25,1.1428571428571428,2,4.213229645685346,AES
140,1.0071428571428571,137,136,643,319.08665062109003,997.7498230495531,11991.0,153624940.00000003,1067443.5,1.054224108706152,0.016891697787991957,0.09946887481388131,1.0220588235294117,0.14687488496645718,0.3023255813953488,0.8666666666666667,2,4.081249867510414,DES
140,1.0071428571428571,139,136,653,335.0767573305209,977.1456220527539,11772.0,149392600.00000003,1027128.0,1.054224108706152,0.017389966143428748,0.09453577721600188,1.0220588235294117,0.14687488496645718,0.21739130434782608,1.3829787234042554,2,4.1778852922402425,Blowfish
152,0.9671052631578947,148,151,683,343.61379145994323,1020.6887685864494,12810.0,176301152.0,1124920.0,1.049103988131872,0.016666666666666666,0.09319434095043103,1.0,0.0,0.24210526315789474,0.9032258064516129,2,4.2708910316758395,AES
140,0.9928571428571429,139,135,663,310.204704445039,980.4636869054182,11798.0,148055040.0,1021158.0,1.0547828728595599,0.01811570247933884,0.09918614375242714,1.0296296296296297,0.16956330581125328,0.2,1.1923076923076923,2,4.088475665213659,DES
140,1.0142857142857142,138,136,637,322.48089817371715,970.3510036646908,11681.0,146380499.99999997,1007635.5000000001,1.054224108706152,0.017191835116924296,0.09745178620672103,1.0220588235294117,0.14687488496645718,0.2727272727272727,1.2857142857142858,2,4.144295104750977,Blowfish
152,0.993421052631579,146,146,705,328.3476610365663,1065.8272906488253,13332.0,189057600.00000003,1210946.0,1.0515170178659254,0.01694915254237288,0.09222979986227824,1.0342465753424657,0.18186189105961306,0.297029702970297,1.0153846153846153,3,4.1513991944298665,AES
140,1.0071428571428571,137,138,655,328.4434907894746,976.9589926696128,11758.0,148725359.99999997,1023377.0000000001,1.0531074682472206,0.01748230224684518,0.09607887205838145,1.0072463768115942,0.08481666601970744,0.2413793103448276,1.2040816326530612,2,4.150466390388543,DES
140,1.0071428571428571,138,138,661,327.29852294788407,1036.0770612633664,12442.0,165281199.99999997,1140181.0,1.0531074682472206,0.017793367346938774,0.09416794045974289,1.0072463768115942,0.08481666601970744,0.3068181818181818,0.6666666666666666,2,4.0719703234434705,Blowfish
152,0.9802631578947368,148,149,729,331.91850644320766,1029.5868613577538,12903.0,177873288.0,1133375.5,1.050068534820088,0.01818181818181818,0.09341116673664138,1.0134228187919463,0.11507669932538421,0.2978723404255319,1.2181818181818183,2,4.21779879327311,AES
140,1.0142857142857142,138,138,653,332.5746447546441,1001.477461387086,12055.0,155898820.00000003,1072441.5000000002,1.0531074682472206,0.01716706302021403,0.09797976387353886,1.0072463768115942,0.08481666601970744,0.3493975903614458,0.7230769230769231,2,4.141997080464947,DES
140,1.0142857142857142,136,136,651,317.4701353225726,998.7050181000732,12003.0,153747859.99999997,1063702.5,1.054224108706152,0.016661878770468257,0.09902369004279006,1.0220588235294117,0.14687488496645718,0.27472527472527475,1.0,3,4.077910616786408,Blowfish
152,0.993421052631579,148,150,693,350.63500634074506,1017.7102202141954,12759.0,176119208.0,1118510.5,1.0495861506763253,0.016129032258064516,0.09087055358882037,1.0066666666666666,0.08137703743822468,0.367816091954023,1.0169491525423728,2,4.274925591535632,AES
140,1.0071428571428571,137,137,659,326.99540075417275,946.9023222516765,11378.0,140497000.0,954177.0,1.0536656405543072,0.017750850340136053,0.09728034009211688,1.0145985401459854,0.11993924616901451,0.30864197530864196,1.2083333333333333,2,4.1632324999290145,DES
140,1.0071428571428571,134,133,639,320.1624879817519,987.0693903112052,11872.0,150753400.0,1035414.0,1.0559012897987001,0.018016528925619835,0.09990603608305716,1.0451127819548873,0.20755148483973324,0.26666666666666666,1.150943396226415,3,4.1153648054818035,Blowfish
152,0.9802631578947368,148,146,693,347.7666411083525,1043.914442534547,13085.0,184026247.99999997,1167667.5,1.0515170178659254,0.016666666666666666,0.09498050482228601,1.0342465753424657,0.18186189105961306,0.25773195876288657,0.8484848484848485,2,4.252828657212376,AES
140,1.0071428571428571,138,137,653,330.1925966641942,1001.9160888558268,12027.0,155800820.0,1070883.5,1.0536656405543072,0.017697704081632654,0.09612404088585415,1.0145985401459854,0.11993924616901448,0.2222222222222222,0.896551724137931,2,4.104690883250427,DES
140,1.0071428571428571,140,136,633,320.34472588899445,1000.9506764047393,12039.0,154633220.0,1063823.5000000002,1.054224108706152,0.017441263978660103,0.0992147393477077,1.0220588235294117,0.14687488496645718,0.3111111111111111,1.1851851851851851,1,4.101396675508877,Blowfish
152,0.9802631578947368,151,146,679,334.2213661142808,1013.7070969627783,12702.0,173174511.99999997,1089120.0,1.0515170178659254,0.01694915254237288,0.09477138006063911,1.0342465753424657,0.18186189105961306,0.2736842105263158,1.1228070175438596,2,4.2299023993712215,AES
140,1.0142857142857142,139,137,649,320.9863636415141,1001.8701284878184,12040.0,154948639.99999994,1068563.0000000002,1.0536656405543072,0.016891697787991957,0.09941751796430537,1.0145985401459854,0.11993924616901448,0.18556701030927836,1.0175438596491229,2,4.085887316804871,DES
140,1.0142857142857142,137,136,657,309.24770007547227,1010.9212926820913,12134.0,156463440.00000003,1082359.0000000002,1.054224108706152,0.017092746730083236,0.09749886150457483,1.0220588235294117,0.14687488496645718,0.2553191489361702,1.1071428571428572,2,4.027896294651184,Blowfish
152,0.9868421052631579,148,149,685,340.71813803718425,1034.745451989268,12961.0,180391623.99999997,1145749.5,1.050068534820088,0.017543859649122806,0.09320012038471326,1.0134228187919463,0.11507669932538421,0.3191489361702128,0.9682539682539683,2,4.2288456822567255,AES
140,1.0142857142857142,139,137,641,337.3272719160051,959.3442091458652,11511.0,144778340.00000003,986669.5,1.0536656405543072,0.017777423469387755,0.09258156562200358,1.0145985401459854,0.1199392461690145,0.25316455696202533,0.8,2,4.161798324294728,DES
140,1.0071428571428571,137,135,659,316.324385445966,999.3447268946948,12005.0,153825140.0,1069645.5,1.0552182411655953,0.017389966143428748,0.09538838157962694,1.0296296296296297,0.2087259674608203,0.27472527472527475,1.1481481481481481,2,4.068062350679664,Blowfish
152,0.9868421052631579,146,151,701,329.9497323210796,1013.9912100907225,12683.0,172830840.0,1098725.5,1.049103988131872,0.016949152542372878,0.09229491493112356,1.0,0.0,0.2604166666666667,1.1607142857142858,2,4.202694642442725,AES
140,1.0071428571428571,140,138,627,329.49845411943375,1017.7852272129438,12250.0,160223840.00000003,1112242.0000000002,1.0531074682472206,0.016805515656420567,0.09486259233301818,1.0072463768115942,0.08481666601970744,0.14705882352941177,0.9830508474576272,1,4.113641825368351,DES
140,1.0071428571428571,137,137,667,296.8417788817139,964.6076706673755,11585.0,142601620.0,992304.5000000001,1.0536656405543072,0.01748230224684518,0.09689319906269418,1.0145985401459854,0.1199392461690145,0.25555555555555554,1.511111111111111,2,4.044636608505367,Blowfish
152,0.9868421052631579,150,150,711,326.2888223304385,1033.0298177798236,12917.0,178389480.0,1138008.5,1.0495861506763253,0.017241379310344827,0.0882375770068312,1.0066666666666666,0.08137703743822466,0.19626168224299065,1.3703703703703705,2,4.1757886808099265,AES
140,1.0214285714285714,138,137,637,342.5036809519668,1014.874981726495,12216.0,160619200.0,1101682.0000000002,1.0536656405543072,0.016853394618404672,0.09646172921132261,1.0145985401459854,0.1199392461690145,0.17894736842105263,0.696969696969697,2,4.151046857397846,DES
140,1.0071428571428571,137,138,633,339.21936083119755,1004.7841684845924,12089.0,157452540.0,1085700.5,1.0531074682472206,0.0174412639786601,0.09774219311255371,1.0072463768115942,0.08481666601970744,0.22826086956521738,0.8524590163934426,2,4.148793482873388,Blowfish
152,0.9868421052631579,149,151,681,334.59910631670897,1070.3697669740393,13404.0,191162496.00000003,1218385.0,1.049103988131872,0.01694915254237288,0.09143121328312663,1.0,0.0,0.19444444444444445,0.7916666666666666,2,4.183822744365308,AES
140,1.0071428571428571,138,135,639,333.3244389469739,1030.218335306009,12399.0,164143699.99999997,1133062.5000000002,1.0547828728595599,0.017697704081632654,0.09431378039678663,1.0296296296296297,0.16956330581125328,0.24210526315789474,0.7878787878787878,2,4.113603081214997,DES
140,1.0142857142857142,138,136,649,321.60875449153747,1002.6833044557998,12064.0,155232840.00000003,1075811.0,1.054224108706152,0.016853394618404672,0.09665004094174373,1.0220588235294117,0.14687488496645718,0.24210526315789474,1.2264150943396226,2,4.110029068484378,Blowfish
152,0.9802631578947368,151,149,713,332.5275309439652,1043.834489353705,13063.0,182425080.00000006,1158990.5,1.050068534820088,0.017543859649122806,0.09131986684603187,1.0134228187919463,0.11507669932538421,0.24242424242424243,1.0163934426229508,2,4.194441882631093,AES
140,1.0,138,134,633,346.14150434445565,1011.1261340555671,12200.0,159906600.0,1095474.0,1.0553419331714189,0.018099173553719008,0.09974791591939558,1.037313432835821,0.189528732823885,0.19387755102040816,0.95,2,4.188756332573019,DES
140,1.0142857142857142,138,137,607,324.182604909029,987.1806514890759,11862.0,151146800.00000003,1047047.0,1.0536656405543072,0.017538265306122448,0.0970172859622515,1.0145985401459854,0.1199392461690145,0.19148936170212766,1.0740740740740742,2,4.1056589232543,Blowfish
152,0.9802631578947368,148,147,709,331.065415870563,1027.489508663933,12877.0,177131528.00000003,1141174.5,1.0510339683129721,0.017241379310344827,0.09266708338687969,1.0272108843537415,0.1626974250762095,0.32967032967032966,1.0508474576271187,2,4.215354118934378,AES
140,0.9857142857142858,136,134,671,321.8287648965857,985.5963910674278,11840.0,150496360.0,1037902.0000000001,1.0553419331714189,0.019223375624759707,0.09688745703859161,1.037313432835821,0.189528732823885,0.27586206896551724,1.0943396226415094,2,4.108757240317589,DES
140,1.0142857142857142,138,137,651,317.9321485870817,1010.2733040592541,12137.0,157042620.0,1092303.5,1.0536656405543072,0.016527777777777777,0.09571036797044005,1.0145985401459854,0.1199392461690145,0.20618556701030927,1.0526315789473684,2,4.067052292821196,Blowfish
152,0.9736842105263158,150,148,693,346.31236650517315,1004.9655440887447,12606.0,171742976.00000003,1089943.0,1.050551140665006,0.017241379310344827,0.09494071969554807,1.0202702702702702,0.14092333523387976,0.36904761904761907,1.0909090909090908,2,4.281451068260319,AES
140,1.0071428571428571,136,135,629,336.9435390287841,1005.4128761393295,12078.0,157414039.99999997,1085647.0000000002,1.0547828728595599,0.017697704081632654,0.09781303258156003,1.0296296296296297,0.16956330581125328,0.18085106382978725,0.819672131147541,2,4.1250698129891195,DES
140,0.9928571428571429,138,139,645,318.4254961482034,961.4843750174884,11573.0,143618580.00000003,993806.5,1.0525495916281706,0.018347050754458163,0.09464110386446613,1.0,0.0,0.15463917525773196,1.3333333333333333,2,4.136993239051727,Blowfish
152,0.9868421052631579,146,149,701,329.1925985716277,1046.8148036045627,13089.0,183036728.00000003,1160640.5,1.050068534820088,0.01639344262295082,0.09229555108960097,1.0134228187919463,0.11507669932538421,0.20192307692307693,1.0491803278688525,2,4.169506687885978,AES
140,1.0142857142857142,138,137,631,347.70486790803034,1018.1823632498547,12286.0,162063160.00000003,1110086.0,1.0536656405543072,0.017142290923503764,0.10057440903249765,1.0145985401459854,0.1199392461690145,0.2988505747126437,0.7936507936507936,2,4.190165053377195,DES
140,1.0,132,134,627,332.73664905980155,994.0741030589494,11957.0,153845580.00000003,1062904.5,1.0553419331714189,0.01811570247933884,0.09857112035542927,1.037313432835821,0.18952873282388497,0.23595505617977527,0.9642857142857143,3,4.136034264415036,Blowfish
152,0.9802631578947368,147,146,723,314.19064064383184,1044.5210583477094,13038.0,180840480.0,1150100.0,1.0515170178659254,0.017241379310344827,0.09411171796215574,1.0342465753424657,0.18186189105961303,0.27,1.2678571428571428,2,4.111677959430729,AES
140,1.0,137,138,653,331.5625816843171,1000.9686580641928,12034.0,155662080.00000003,1072259.0,1.0531074682472206,0.018099173553719008,0.09502194077141933,1.0072463768115942,0.08481666601970744,0.23333333333333334,0.819672131147541,2,4.124312179408474,DES
140,1.0071428571428571,136,137,669,321.08218501449915,963.7775835047809,11585.0,144474540.00000003,994347.5,1.0536656405543072,0.018099173553719008,0.09763862688184469,1.0145985401459854,0.1199392461690145,0.23333333333333334,1.4666666666666666,2,4.123947675583601,Blowfish
152,0.9868421052631579,148,146,695,329.6284023330319,1045.2450030377438,13082.0,182581184.0,1159941.0,1.0515170178659254,0.017857142857142856,0.09280073921196276,1.0342465753424657,0.18186189105961303,0.20192307692307693,0.953125,2,4.180961033853989,AES
140,1.0142857142857142,138,136,645,325.38072533893603,1047.3869311662752,12584.0,168404880.0,1163528.0,1.054224108706152,0.01716706302021403,0.09646370394019851,1.0220588235294117,0.14687488496645718,0.22448979591836735,0.8461538461538461,2,4.051511517869978,DES
140,1.0,139,137,627,335.5688243082984,995.2193547918702,11980.0,154429520.0,1059931.0,1.0536656405543072,0.018749258336299986,0.09702934047799636,1.0145985401459854,0.1199392461690145,0.26136363636363635,0.819672131147541,2,4.146679139768324,Blowfish
152,1.0,148,146,679,337.22918282258064,1006.4439767084975,12589.0,171251256.0,1081089.5,1.0515170178659254,0.016666666666666666,0.09339873936510697,1.0342465753424657,0.181861891059613,0.3448275862068966,1.1666666666666667,2,4.226720646459302,AES
140,1.0071428571428571,138,137,609,324.191968926064,965.9210978562596,11568.0,145334560.0,992327.0000000001,1.0536656405543072,0.017538265306122448,0.09467720974960356,1.0145985401459854,0.1199392461690145,0.21176470588235294,0.9433962264150944,2,4.09480476070798,DES
140,1.0142857142857142,139,138,633,336.90102696844104,1012.0675362976573,12179.0,159289620.00000003,1096899.5000000002,1.0531074682472206,0.01694411414982164,0.09451243062040839,1.0072463768115942,0.08481666601970744,0.23076923076923078,0.7777777777777778,2,4.138004730560178,Blowfish
152,0.9802631578947368,151,150,721,320.53385570146776,1055.207584956226,13201.0,184863160.00000003,1177205.5,1.0495861506763253,0.01694915254237288,0.09237084506570765,1.0066666666666666,0.08137703743822468,0.22935779816513763,1.2333333333333334,2,4.140166510869662,AES
140,1.0071428571428571,139,137,669,339.6415498518778,1006.0748568641473,12107.0,157856019.99999997,1083356.5,1.0536656405543072,0.01811570247933884,0.09603342231509654,1.0145985401459854,0.11993924616901448,0.19148936170212766,0.9649122807017544,2,4.147676285534507,DES
140,1.0071428571428571,138,138,625,330.8205353316411,984.4804586191066,11854.0,151010160.0,1041427.0,1.0531074682472206,0.017466912896275777,0.09768730149007575,1.0072463768115942,0.08481666601970744,0.2222222222222222,1.037037037037037,2,4.15658806077075,Blowfish
152,0.9802631578947368,148,150,689,323.465171704174,1074.2636001905628,13434.0,191318144.0,1219911.0,1.0495861506763253,0.01639344262295082,0.09484849798782032,1.0066666666666666,0.08137703743822466,0.27450980392156865,0.9696969696969697,2,4.125690102252049,AES
140,1.0071428571428571,137,135,639,310.5955836397155,973.0849826317866,11678.0,146070960.0,1010643.0,1.0547828728595599,0.017777423469387755,0.09701060342753826,1.0296296296296297,0.1695633058112533,0.32142857142857145,1.22,2,4.072100004614839,DES
140,1.0142857142857142,139,137,649,310.55779613079784,966.6606722435655,11603.0,144323060.0,1004634.5000000001,1.0536656405543072,0.018016528925619835,0.09535837243889968,1.0145985401459854,0.11993924616901451,0.23595505617977527,1.2,2,4.078873733171774,Blowfish
152,0.9802631578947368,148,148,705,346.35524339127153,1072.7623433805704,13459.0,193158712.00000003,1228096.5,1.050551140665006,0.01818181818181818,0.090297074093933,1.0202702702702702,0.1409233352338798,0.20952380952380953,0.9242424242424242,2,4.229261166047469,AES
140,1.0214285714285714,140,137,641,323.38368761308635,1000.6737683110125,12021.0,154829499.99999997,1067449.5,1.0536656405543072,0.01659722222222222,0.09422152511370789,1.0145985401459854,0.1199392461690145,0.24175824175824176,1.0178571428571428,1,4.0869914891037045,DES
140,1.0,137,136,657,317.578873097529,1013.4237313987193,12190.0,157903760.00000003,1094351.0,1.054224108706152,0.0178115889212828,0.0995530866267517,1.0220588235294117,0.14687488496645718,0.20202020202020202,1.125,2,4.074180844868713,Blowfish
152,0.9736842105263158,148,148,687,341.41728715358624,1035.9127550294404,12971.0,180831512.0,1153341.5,1.050551140665006,0.016129032258064516,0.09465267150437935,1.0202702702702702,0.1409233352338798,0.2717391304347826,0.746268656716418,2,4.228495828721489,AES
140,1.0,138,138,641,330.18435454782593,1010.2728799744332,12151.0,158154219.99999997,1100504.5,1.0531074682472206,0.018099173553719008,0.09658905067377352,1.0072463768115942,0.08481666601970743,0.25274725274725274,0.8688524590163934,2,4.112087177277145,DES
140,1.0071428571428571,136,138,659,330.2611536842181,1004.20594021703,12076.0,156450279.99999997,1084534.0,1.0531074682472206,0.017389966143428748,0.0980841259299376,1.0072463768115942,0.08481666601970744,0.29545454545454547,0.9322033898305084,2,4.121577190444445,Blowfish
152,0.993421052631579,148,150,689,334.4065732688895,977.1352228604591,12227.0,162126392.0,1027228.5000000001,1.0495861506763253,0.01694915254237288,0.0930532657934435,1.0066666666666666,0.08137703743822466,0.21978021978021978,1.22,2,4.243478462042953,AES
140,1.0071428571428571,137,136,615,326.820580294963,1006.0558176839212,12122.0,156654400.00000003,1081214.0,1.054224108706152,0.017389966143428748,0.10158624668508169,1.0220588235294117,0.14687488496645718,0.29545454545454547,0.8387096774193549,2,4.132278898199431,DES
140,1.0071428571428571,136,136,635,338.6800992621699,995.2285116312569,12000.0,154725760.0,1074390.0,1.054224108706152,0.017389966143428748,0.09926349462993271,1.0220588235294117,0.14687488496645718,0.1919191919191919,1.0701754385964912,2,4.174716237749385,Blowfish
152,0.993421052631579,149,148,705,321.71332216819445,1034.3556150277832,12941.0,178355431.99999994,1136475.5,1.050551140665006,0.01639344262295082,0.09422070833645381,1.0202702702702702,0.1409233352338798,0.1743119266055046,1.2857142857142858,2,4.166041916076346,AES
140,1.0,136,136,647,310.89824593657454,980.8589504478008,11786.0,148223880.00000003,1024480.0000000001,1.054224108706152,0.017389966143428748,0.09853114254117616,1.0220588235294117,0.14687488496645718,0.17708333333333334,1.0925925925925926,2,4.079025728903671,DES
140,1.0,139,138,655,329.50636727899496,1023.0677171735018,12318.0,161733880.00000003,1125071.0,1.0531074682472206,0.017142290923503764,0.09634421992795215,1.0072463768115942,0.08481666601970744,0.22580645161290322,0.8688524590163934,2,4.111643739821181,Blowfish
152,0.9736842105263158,146,149,693,318.0473999690263,1079.503520778391,13492.0,192505264.0,1232379.0,1.050068534820088,0.01694915254237288,0.09312098797521993,1.0134228187919463,0.11507669932538421,0.2336448598130841,0.8333333333333334,2,4.101219736185073,AES
140,1.0071428571428571,136,137,635,303.7676508417453,992.3387598507312,11887.0,150781539.99999997,1034359.5,1.0536656405543072,0.016877334099396724,0.09568953916501435,1.0145985401459854,0.11993924616901448,0.24468085106382978,1.1666666666666667,2,4.008826521466277,DES
140,1.0142857142857142,135,139,639,316.35391106603674,993.9216281745871,11948.0,152314400.0,1050338.0,1.0525495916281706,0.017092746730083236,0.09739293907036098,1.0,0.0,0.2840909090909091,0.9824561403508771,2,4.080658652339269,Blowfish
152,0.9868421052631579,149,148,707,342.765897857086,1041.7943843514543,13062.0,182829247.9999999,1165250.0,1.050551140665006,0.017241379310344827,0.09453293027853128,1.0202702702702702,0.1409233352338798,0.17142857142857143,1.0163934426229508,2,4.240190863967054,AES
140,1.0142857142857142,137,137,651,310.8934430892368,1019.0065098143973,12233.0,158904060.0,1103923.5,1.0536656405543072,0.016917233234383478,0.09754069619455012,1.0145985401459854,0.1199392461690145,0.29347826086956524,0.9833333333333333,3,4.024855613690281,DES
140,1.0,137,137,619,342.59689221740183,1000.8143531359738,12040.0,156660280.00000003,1079059.0,1.0536656405543072,0.016527777777777777,0.0946361412378752,1.0145985401459854,0.1199392461690145,0.25,0.8333333333333334,2,4.157731184629333,Blowfish
152,0.9802631578947368,147,147,669,352.24787384891005,1052.6829700194273,13210.0,187297440.00000006,1190406.0,1.0510339683129721,0.017543859649122806,0.09371059925779665,1.0272108843537415,0.1626974250762095,0.24489795918367346,0.8484848484848485,2,4.263619107279956,AES
140,1.0071428571428571,139,138,639,332.5410008965612,1011.0185372794673,12154.0,158583879.99999997,1085113.0,1.0531074682472206,0.015998959417273674,0.09361550181201882,1.0072463768115942,0.08481666601970744,0.29545454545454547,0.78125,2,4.11994303097331,DES
140,1.0071428571428571,135,134,651,317.97117412193234,997.5511678242474,11998.0,153469959.99999997,1054206.0000000002,1.0553419331714189,0.01694411414982164,0.09685537868994902,1.037313432835821,0.189528732823885,0.3023255813953488,0.8983050847457628,2,4.09536354640868,Blowfish
152,0.993421052631579,149,148,707,333.71962060256266,1031.9550449631424,12914.0,178797600.00000003,1139736.0,1.050551140665006,0.01639344262295082,0.09138435512336163,1.0202702702702702,0.1409233352338798,0.25773195876288657,1.0333333333333334,2,4.200947302660145,AES
140,1.0071428571428571,140,139,635,327.92962433584347,999.5819933767077,12004.0,154938280.00000006,1058855.0,1.0525495916281706,0.016853394618404672,0.10002176781841332,1.0,0.0,0.1935483870967742,0.85,1,4.100000627145145,DES
140,1.0,138,137,633,323.57110465006355,1014.6564641471208,12200.0,158791640.0,1095697.0,1.0536656405543072,0.017389966143428748,0.0951272013685155,1.0145985401459854,0.11993924616901448,0.17,0.95,2,4.090961707972822,Blowfish
152,0.9802631578947368,149,147,693,326.02849344693993,1034.5522806802558,12955.0,178842135.99999997,1138320.5,1.051412583283723,0.01818181818181818,0.095262754252224,1.0272108843537415,0.20018964584438315,0.23076923076923078,1.1333333333333333,2,4.1854814277353,AES
140,1.0,138,136,659,327.3253947178059,1041.635774142206,12523.0,166900579.99999997,1151962.5,1.054224108706152,0.018449931412894374,0.0973512847462322,1.0220588235294117,0.14687488496645718,0.3333333333333333,0.8181818181818182,2,4.074817345763337,DES
140,1.0,138,138,641,323.84742281663046,1002.5456831162489,12041.0,155396500.0,1072595.5,1.0531074682472206,0.018071625344352617,0.09369641309383825,1.0072463768115942,0.08481666601970744,0.26136363636363635,1.018181818181818,2,4.089309626199613,Blowfish
152,0.9868421052631579,151,149,677,337.7330280771211,1036.8184034563903,12968.0,180736512.00000003,1143166.0,1.050068534820088,0.01694915254237288,0.0945058959431659,1.0134228187919463,0.11507669932538421,0.23469387755102042,0.8333333333333334,2,4.2030675036611935,AES
140,1.0071428571428571,140,134,619,346.9041337967851,977.1394588054984,11770.0,150520160.00000003,1034609.0000000001,1.0553419331714189,0.016661878770468257,0.09538615686348488,1.037313432835821,0.189528732823885,0.18181818181818182,0.8571428571428571,1,4.199473957831232,DES
140,1.0142857142857142,139,137,659,316.05590425292775,991.5592092189271,11913.0,151631340.00000006,1050451.5,1.0536656405543072,0.017538265306122448,0.0954041630018275,1.0145985401459854,0.11993924616901451,0.3181818181818182,1.1090909090909091,2,4.084888260230359,Blowfish
152,0.9868421052631579,148,150,725,319.04192121106917,1048.5367196764973,13109.0,182584984.0,1170829.5,1.0495861506763253,0.017241379310344827,0.09409517124350629,1.0066666666666666,0.08137703743822466,0.23076923076923078,1.064516129032258,2,4.137585833860628,AES
140,1.0142857142857142,137,135,611,323.6644403031818,969.2215072331132,11669.0,146180860.00000003,1011241.5000000001,1.0547828728595599,0.017092746730083236,0.09813956798377609,1.0296296296296297,0.1695633058112533,0.20430107526881722,1.0363636363636364,2,4.145211846813294,DES
140,1.0071428571428571,137,134,649,325.88789709147903,1032.151674188098,12402.0,164015600.0,1137765.0,1.0553419331714189,0.01910749506903353,0.09622605750380912,1.037313432835821,0.189528732823885,0.3076923076923077,0.9193548387096774,2,4.067163071382771,Blowfish
152,0.9802631578947368,148,150,685,341.4778192273783,1032.663497454865,12899.0,179816152.0,1136098.5,1.0495861506763253,0.017241379310344827,0.09464641597824974,1.0066666666666666,0.08137703743822468,0.20202020202020202,0.9508196721311475,2,4.2072478497853965,AES
140,1.0071428571428571,139,139,645,312.6500755337253,1004.687478905135,12045.0,155000579.99999994,1072826.5,1.0525495916281706,0.017466912896275777,0.09525457301382476,1.0,0.0,0.21649484536082475,1.1851851851851851,2,4.027504539909472,DES
140,1.0142857142857142,138,136,639,320.9387572304025,1001.153491782057,12036.0,154743400.0,1067510.0,1.054224108706152,0.017803996598639453,0.09676391054065649,1.0220588235294117,0.14687488496645718,0.1935483870967742,0.819672131147541,2,4.096403278961818,Blowfish
152,0.9802631578947368,148,145,671,344.6821906730647,1036.9943044360546,12977.0,181512776.00000003,1157420.5,1.0520002894258524,0.017543859649122806,0.09717021429155634,1.0413793103448277,0.19916591831991248,0.20833333333333334,0.7313432835820896,2,4.226297379143189,AES
140,1.0214285714285714,138,138,645,326.2535053599709,1005.6886447804467,12113.0,156499140.00000006,1087340.5,1.0531074682472206,0.017142290923503764,0.0957855049635093,1.0072463768115942,0.08481666601970743,0.22105263157894736,0.9661016949152542,2,4.122878689559042,DES
140,1.0,138,134,659,327.202491777955,984.3426889931663,11866.0,150638880.0,1038934.0,1.0553419331714189,0.018511925952296192,0.09780130922727034,1.037313432835821,0.18952873282388497,0.36585365853658536,1.1132075471698113,2,4.1532622792216305,Blowfish
152,0.9736842105263158,147,148,695,326.93242271714314,1020.6449877289846,12771.0,174587352.00000003,1103914.5,1.050551140665006,0.01818181818181818,0.09607064281759851,1.0202702702702702,0.1409233352338798,0.21,1.2830188679245282,2,4.189245927335948,AES
140,1.0071428571428571,138,137,631,317.83641081914135,1003.4799529425618,12056.0,155118880.0,1074478.0,1.0536656405543072,0.016661878770468257,0.09398377667828374,1.0145985401459854,0.1199392461690145,0.2717391304347826,1.0526315789473684,2,4.072978394092804,DES
140,1.0142857142857142,140,137,635,337.42756966952794,1012.4103097197874,12198.0,159436480.0,1103011.0,1.0536656405543072,0.01638888888888889,0.09688044070337064,1.0145985401459854,0.1199392461690145,0.22340425531914893,0.9491525423728814,1,4.150464642482849,Blowfish
152,0.993421052631579,150,149,725,338.14489877552086,1059.1624178718262,13255.0,187897384.0,1202516.5,1.050068534820088,0.016666666666666666,0.09580816899885719,1.0134228187919463,0.11507669932538421,0.3404255319148936,1.0,2,4.1875579986890985,AES
140,1.0142857142857142,137,138,643,335.5460748114251,959.4158804599001,11528.0,144629800.0,985595.0,1.0531074682472206,0.01638888888888889,0.09745567210117305,1.0072463768115942,0.08481666601970743,0.3333333333333333,1.0392156862745099,2,4.165244047430923,DES
140,1.0,140,139,625,322.42715279145153,1032.5254142842189,12412.0,163809520.0,1136383.0,1.0525495916281706,0.0174412639786601,0.09630585691618859,1.0,0.0,0.21649484536082475,0.7878787878787878,1,4.071972682984263,Blowfish
